PyScript, Energy (Joule)
bench_plot_lasso_path_81.py,466.44606794628754
plot_forest_importances.py,39.827858336749635
plot_display_object_visualization.py,16.57570169187675
plot_randomized_search.py,1874.4684585334624
plot_classifier_comparison.py,120.09462831936854
plot_svm_scale_c.py,281.45092820828086
plot_ridge_coeffs.py,15.869785693548385
plot_ensemble_oob.py,188.53649534963554
plot_sparse_logistic_regression_mnist.py,254.59041721350076
bench_tree_n1_1_n2_11.py,53.87333871841453
bench_plot_lasso_path_95.py,342.544577479014
plot_kernel_ridge_regression.py,305.69317127743795
plot_affinity_propagation.py,14.620831536332178
plot_sgd_penalties.py,6.583065272727271
plot_sparse_logistic_regression_20newsgroups.py,144.6884134459336
bench_plot_lasso_path_48.py,134.45591537282942
plot_lda_qda.py,13.103212561085975
bench_plot_lasso_path_70.py,187.044225457891
bench_tree_n1_7_n2_4.py,212.13854540883304
bench_plot_parallel_pairwise.py,130.833326
plot_nearest_centroid.py,11.218180810344828
plot_sgd_weighted_samples.py,10.751332968749999
bench_plot_lasso_path_11.py,105.08396572933182
plot_logistic_path.py,11.417425126530611
bench_tree_n1_1_n2_12.py,56.440035011355036
bench_tree_n1_1_n2_10.py,46.79996044839858
plot_ransac.py,10.506186197368423
plot_svm_nonlinear.py,26.0741911948052
Energy_Profiling_on_nano.csv.save,1.1382695312500002
plot_swissroll.py,51.74416634056762
plot_coin_segmentation.py,5.9399375
plot_gmm_sin.py,15.759508311688311
plot_huber_vs_ridge.py,10.563859919999999
bench_tree_n1_6_n2_1.py,163.00275968291422
bench_hist_gradient_boosting_categorical_only.py,46.31081407692308
bench_plot_lasso_path_23.py,99.65901994307892
plot_lle_digits.py,893.9466999307094
plot_rbf_parameters.py,64.27596870343932
bench_plot_lasso_path_140.py,433.1843738333334
plot_kde_1d.py,13.823362167832165
plot_segmentation_toy.py,36.87450387009804
plot_rfe_with_cross_validation.py,33.74938363636364
bench_tree_n1_5_n2_4.py,123.63536554799184
plot_multi_metric_evaluation.py,171.8322558404819
plot_weighted_samples.py,14.8130028
bench_tree_n1_7_n2_6.py,216.12632366299863
plot_linear_model_coefficient_interpretation.py,7.384571263157895
bench_plot_lasso_path_74.py,193.63917847784813
bench_tree_n1_2_n2_8.py,54.72984315106216
plot_permutation_importance_multicollinear.py,68.3570408467354
plot_select_from_model_diabetes.py,226.45985149818532
plot_oneclass.py,12.945864252631578
bench_plot_lasso_path_1.py,110.19485046390761
plot_semi_supervised_versus_svm_iris.py,25.872751773737374
plot_ols_3d.py,12.390055606837604
plot_stack_predictors.py,236.6108391025641
bench_tree_n1_5_n2_2.py,124.29708132822833
bench_plot_lasso_path_10.py,70.98229577142857
bench_text_vectorizers.py,5.214652773195876
bench_plot_lasso_path_17.py,114.4008284224138
plot_label_propagation_digits_active_learning.py,19.757080496551723
bench_plot_lasso_path_103.py,469.1411325352112
bench_tree_n1_6_n2_2.py,155.3425806693129
plot_nca_dim_reduction.py,39.69019195481927
bench_plot_lasso_path_119.py,182.0291193256334
bench_tree_n1_6_n2_5.py,171.76473769864668
bench_plot_lasso_path_73.py,223.51295787048565
plot_cv_digits.py,107.589287777862
bench_plot_lasso_path_51.py,137.77877768007852
bench_plot_lasso_path_9.py,108.34527773072747
bench_tree_n1_1_n2_4.py,25.578657067125643
plot_gmm_selection.py,14.456900774193548
bench_tree_n1_3_n2_3.py,63.06113638207548
plot_color_quantization.py,19.305298294736843
bench_plot_lasso_path_20.py,122.5826082616279
bench_plot_lasso_path_146.py,561.9223845334614
plot_digits_linkage.py,1962.7953059169176
plot_robust_vs_empirical_covariance.py,39.29077789846517
plot_image_denoising.py,379.47766515311906
bench_plot_lasso_path_59.py,248.49977901047836
energy_parser.py,1.21265303125
plot_scaling_importance.py,12.200137414225939
bench_plot_lasso_path_54.py,185.88997285404102
bench_plot_lasso_path_102.py,694.2450083663005
bench_plot_lasso_path_101.py,708.721762969672
bench_plot_lasso_path_43.py,293.47699185242124
bench_plot_lasso_path_107.py,195.729912457539
bench_tree_n1_10_n2_3.py,399.3804845813781
plot_coin_ward_segmentation.py,5.778207182608695
plot_underfitting_overfitting.py,11.651769721115537
plot_sgd_comparison.py,189.34843249673506
plot_prediction_latency.py,104.07702332295374
bench_plot_lasso_path_7.py,198.29015366972476
plot_feature_selection.py,11.296924506224066
bench_tree_n1_1_n2_1.py,20.742643139784942
example.py,5.88494948275862
bench_plot_lasso_path_144.py,917.3376179456802
plot_logistic_l1_l2_sparsity.py,18.129863476331362
plot_voting_probas.py,14.419472698961938
bench_plot_lasso_path_47.py,269.3830245369458
plot_dbscan.py,11.53519145754717
GPU-power.txt,0.21177457142857142
plot_agglomerative_clustering_metrics.py,18.442534898773005
plot_tree_regression.py,10.366954258064517
plot_kmeans_silhouette_analysis.py,20.350954268456377
plot_mlp_training_curves.py,315.9199432912347
bench_sample_without_replacement.py,175.30115912829027
bench_plot_lasso_path_4.py,190.70486838914553
plot_separating_hyperplane.py,10.30689196832579
bench_plot_lasso_path_156.py,1242.7459904484604
plot_column_transformer.py,50.52971962672812
plot_digits_classification_exercise.py,21.841567643122673
plot_incremental_pca.py,11.175145681818183
plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py,15.46038791902834
plot_faces_decomposition.py,484.1735023039322
